Pipeline,Error Rate,Coverage,Start Times,Total Time,Avg Base,Avg Base Mul 1024,Speedup,Worst Node,Worst Node Time,Avg Norm Slowest,Expected Speedup With Slowest Node Slowdown,85 Percentile,Time Min,Average Worst Rank Time,Rank 1 90 Percentile Fraction,Rank 2 90 Percentile Fraction,Rank 3 90 Percentile Fraction,Rank 4 90 Percentile Fraction,Rank 5 90 Percentile Fraction,Rank 6 90 Percentile Fraction,Rank 7 90 Percentile Fraction,Rank 8 90 Percentile Fraction,Rank 9 90 Percentile Fraction,Rank 10 90 Percentile Fraction,Rank 11 90 Percentile Fraction,Rank 12 90 Percentile Fraction,Rank 13 90 Percentile Fraction,Rank 14 90 Percentile Fraction,Rank 15 90 Percentile Fraction,Rank 16 90 Percentile Fraction,Rank 17 90 Percentile Fraction,Rank 18 90 Percentile Fraction,Rank 19 90 Percentile Fraction,Rank 20 90 Percentile Fraction,Rank 21 90 Percentile Fraction,Rank 22 90 Percentile Fraction,Rank 23 90 Percentile Fraction,Rank 24 90 Percentile Fraction,Rank 25 90 Percentile Fraction,Rank 26 90 Percentile Fraction,Rank 27 90 Percentile Fraction,Rank 28 90 Percentile Fraction,Rank 29 90 Percentile Fraction,Rank 30 90 Percentile Fraction,Rank 31 90 Percentile Fraction,Rank 32 90 Percentile Fraction,Rank 33 90 Percentile Fraction,Rank 34 90 Percentile Fraction,Rank 35 90 Percentile Fraction,Rank 36 90 Percentile Fraction,Rank 37 90 Percentile Fraction,Rank 38 90 Percentile Fraction,Rank 39 90 Percentile Fraction,Rank 40 90 Percentile Fraction,Rank 41 90 Percentile Fraction,Rank 42 90 Percentile Fraction,Rank 43 90 Percentile Fraction,Rank 44 90 Percentile Fraction,Rank 45 90 Percentile Fraction,Rank 46 90 Percentile Fraction,Rank 47 90 Percentile Fraction,Rank 48 90 Percentile Fraction,Rank 49 90 Percentile Fraction,Rank 50 90 Percentile Fraction,Rank 51 90 Percentile Fraction,Rank 52 90 Percentile Fraction,Rank 53 90 Percentile Fraction,Rank 54 90 Percentile Fraction,Rank 55 90 Percentile Fraction,Rank 56 90 Percentile Fraction,Rank 57 90 Percentile Fraction,Rank 58 90 Percentile Fraction,Rank 59 90 Percentile Fraction,Rank 60 90 Percentile Fraction,Rank 61 90 Percentile Fraction,Rank 62 90 Percentile Fraction,Rank 63 90 Percentile Fraction,Rank 64 90 Percentile Fraction,Rank 65 90 Percentile Fraction,Rank 66 90 Percentile Fraction,Rank 67 90 Percentile Fraction,Rank 68 90 Percentile Fraction,Rank 69 90 Percentile Fraction,Rank 70 90 Percentile Fraction,Rank 71 90 Percentile Fraction,Rank 72 90 Percentile Fraction,Rank 73 90 Percentile Fraction,Rank 74 90 Percentile Fraction,Rank 75 90 Percentile Fraction,Rank 76 90 Percentile Fraction,Rank 77 90 Percentile Fraction,Rank 78 90 Percentile Fraction,Rank 79 90 Percentile Fraction,Rank 80 90 Percentile Fraction,Rank 81 90 Percentile Fraction,Rank 82 90 Percentile Fraction,Rank 83 90 Percentile Fraction,Rank 84 90 Percentile Fraction,Rank 85 90 Percentile Fraction,Rank 86 90 Percentile Fraction,Rank 87 90 Percentile Fraction,Rank 88 90 Percentile Fraction,Rank 89 90 Percentile Fraction,Rank 90 90 Percentile Fraction,Rank 91 90 Percentile Fraction,Rank 92 90 Percentile Fraction,Rank 93 90 Percentile Fraction,Rank 94 90 Percentile Fraction,Rank 95 90 Percentile Fraction,Rank 96 90 Percentile Fraction,Rank 97 90 Percentile Fraction,Rank 98 90 Percentile Fraction,Rank 99 90 Percentile Fraction,Rank 100 90 Percentile Fraction,Rank 101 90 Percentile Fraction,Rank 102 90 Percentile Fraction,Rank 103 90 Percentile Fraction,Rank 104 90 Percentile Fraction,Rank 105 90 Percentile Fraction,Rank 106 90 Percentile Fraction,Rank 107 90 Percentile Fraction,Rank 108 90 Percentile Fraction,Rank 109 90 Percentile Fraction,Rank 110 90 Percentile Fraction,Rank 111 90 Percentile Fraction,Rank 112 90 Percentile Fraction,Rank 113 90 Percentile Fraction,Rank 114 90 Percentile Fraction,Rank 115 90 Percentile Fraction,Rank 116 90 Percentile Fraction,Rank 117 90 Percentile Fraction,Rank 118 90 Percentile Fraction,Rank 119 90 Percentile Fraction,Rank 120 90 Percentile Fraction,Rank 121 90 Percentile Fraction,Rank 122 90 Percentile Fraction,Rank 123 90 Percentile Fraction,Rank 124 90 Percentile Fraction,Rank 125 90 Percentile Fraction,Rank 126 90 Percentile Fraction,Rank 127 90 Percentile Fraction,Rank 128 90 Percentile Fraction,Percentile of Worst Rank Average,Rank 1 95 Percentile Fraction,Rank 2 95 Percentile Fraction,Rank 3 95 Percentile Fraction,Rank 4 95 Percentile Fraction,Rank 5 95 Percentile Fraction,Rank 6 95 Percentile Fraction,Rank 7 95 Percentile Fraction,Rank 8 95 Percentile Fraction,Rank 9 95 Percentile Fraction,Rank 10 95 Percentile Fraction,Rank 11 95 Percentile Fraction,Rank 12 95 Percentile Fraction,Rank 13 95 Percentile Fraction,Rank 14 95 Percentile Fraction,Rank 15 95 Percentile Fraction,Rank 16 95 Percentile Fraction,Rank 17 95 Percentile Fraction,Rank 18 95 Percentile Fraction,Rank 19 95 Percentile Fraction,Rank 20 95 Percentile Fraction,Rank 21 95 Percentile Fraction,Rank 22 95 Percentile Fraction,Rank 23 95 Percentile Fraction,Rank 24 95 Percentile Fraction,Rank 25 95 Percentile Fraction,Rank 26 95 Percentile Fraction,Rank 27 95 Percentile Fraction,Rank 28 95 Percentile Fraction,Rank 29 95 Percentile Fraction,Rank 30 95 Percentile Fraction,Rank 31 95 Percentile Fraction,Rank 32 95 Percentile Fraction,Rank 33 95 Percentile Fraction,Rank 34 95 Percentile Fraction,Rank 35 95 Percentile Fraction,Rank 36 95 Percentile Fraction,Rank 37 95 Percentile Fraction,Rank 38 95 Percentile Fraction,Rank 39 95 Percentile Fraction,Rank 40 95 Percentile Fraction,Rank 41 95 Percentile Fraction,Rank 42 95 Percentile Fraction,Rank 43 95 Percentile Fraction,Rank 44 95 Percentile Fraction,Rank 45 95 Percentile Fraction,Rank 46 95 Percentile Fraction,Rank 47 95 Percentile Fraction,Rank 48 95 Percentile Fraction,Rank 49 95 Percentile Fraction,Rank 50 95 Percentile Fraction,Rank 51 95 Percentile Fraction,Rank 52 95 Percentile Fraction,Rank 53 95 Percentile Fraction,Rank 54 95 Percentile Fraction,Rank 55 95 Percentile Fraction,Rank 56 95 Percentile Fraction,Rank 57 95 Percentile Fraction,Rank 58 95 Percentile Fraction,Rank 59 95 Percentile Fraction,Rank 60 95 Percentile Fraction,Rank 61 95 Percentile Fraction,Rank 62 95 Percentile Fraction,Rank 63 95 Percentile Fraction,Rank 64 95 Percentile Fraction,Rank 65 95 Percentile Fraction,Rank 66 95 Percentile Fraction,Rank 67 95 Percentile Fraction,Rank 68 95 Percentile Fraction,Rank 69 95 Percentile Fraction,Rank 70 95 Percentile Fraction,Rank 71 95 Percentile Fraction,Rank 72 95 Percentile Fraction,Rank 73 95 Percentile Fraction,Rank 74 95 Percentile Fraction,Rank 75 95 Percentile Fraction,Rank 76 95 Percentile Fraction,Rank 77 95 Percentile Fraction,Rank 78 95 Percentile Fraction,Rank 79 95 Percentile Fraction,Rank 80 95 Percentile Fraction,Rank 81 95 Percentile Fraction,Rank 82 95 Percentile Fraction,Rank 83 95 Percentile Fraction,Rank 84 95 Percentile Fraction,Rank 85 95 Percentile Fraction,Rank 86 95 Percentile Fraction,Rank 87 95 Percentile Fraction,Rank 88 95 Percentile Fraction,Rank 89 95 Percentile Fraction,Rank 90 95 Percentile Fraction,Rank 91 95 Percentile Fraction,Rank 92 95 Percentile Fraction,Rank 93 95 Percentile Fraction,Rank 94 95 Percentile Fraction,Rank 95 95 Percentile Fraction,Rank 96 95 Percentile Fraction,Rank 97 95 Percentile Fraction,Rank 98 95 Percentile Fraction,Rank 99 95 Percentile Fraction,Rank 100 95 Percentile Fraction,Rank 101 95 Percentile Fraction,Rank 102 95 Percentile Fraction,Rank 103 95 Percentile Fraction,Rank 104 95 Percentile Fraction,Rank 105 95 Percentile Fraction,Rank 106 95 Percentile Fraction,Rank 107 95 Percentile Fraction,Rank 108 95 Percentile Fraction,Rank 109 95 Percentile Fraction,Rank 110 95 Percentile Fraction,Rank 111 95 Percentile Fraction,Rank 112 95 Percentile Fraction,Rank 113 95 Percentile Fraction,Rank 114 95 Percentile Fraction,Rank 115 95 Percentile Fraction,Rank 116 95 Percentile Fraction,Rank 117 95 Percentile Fraction,Rank 118 95 Percentile Fraction,Rank 119 95 Percentile Fraction,Rank 120 95 Percentile Fraction,Rank 121 95 Percentile Fraction,Rank 122 95 Percentile Fraction,Rank 123 95 Percentile Fraction,Rank 124 95 Percentile Fraction,Rank 125 95 Percentile Fraction,Rank 126 95 Percentile Fraction,Rank 127 95 Percentile Fraction,Rank 128 95 Percentile Fraction
"RS(28,28)",0.1,3,2023-02-08 17:43:48.860000,165.26,7.7810546875,7967.8,48.2137238291178,c008n02,37.106,4.76876226812922,26.841346412979,8.36825,5.189,20.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.75,0.75,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.375,0,0,0,0,0,0,0,0.5,0.375,0.5,0.625,0.5,0.625,0.25,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(28,28)",0.01,3,2023-02-08 17:27:36.075000,173.369,8.2447177734375,8442.591,48.6972353765667,c013n03,34.157,4.14289499515018,30.8962694323272,10.6375,4.669,21.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.875,1,1,0,0,0,0,0,0,0,0,0,0,0,0.875,0.75,0.875,0.875,0.625,0.625,0.75,0.625,98.2421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0.625,0.75,0.625,0.5,0.375,0.25,0.25,0.375
"RS(14,42)",0.1,20,2023-02-09 00:07:33.749000,1593.43,75.849783203125,77670.178,48.7440163672079,c009n01,201.486,2.656382015759,48.1858404554163,72.556,63.713,198.581875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.375,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.33984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(14,42)",0.05,10,2023-02-08 18:44:30.611000,696.76,33.390197265625,34191.562,49.0722228600953,c002n01,96.081,2.87752118490521,44.482730716791,34.308,27.324,86.933875,0,0,0,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.70703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(14,42)",0.1,3,2023-02-08 17:40:58.281000,118.144,5.663916015625,5799.85,49.0913630823402,c008n03,23.15,4.08727811926171,31.3166846652268,8.04095,3.431,14.53975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.625,1,0.25,0.25,0.125,0.125,0.25,0.125,0.25,0.75,0.625,0.75,0.875,0.875,0.875,0.625,0.75,1,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.19140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.375,0,0,0,0,0,0,0,0.375,0.375,0.375,0.375,0.375,0.75,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(0,56)",0.05,10,2023-02-08 18:57:16.059000,517.223,24.8578212890625,25454.409,49.2136061234709,c002n01,72.988,2.93621871165816,43.5934828327944,25.3742,20.407,64.498,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.70703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.625,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(9,47)",0.05,5,2023-02-08 17:58:32.405000,173.883,8.3612294921875,8561.899,49.2394253607311,c002n01,26.653,3.18768908626462,40.1544807338761,8.7125,6.657,21.551375,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.125,0.25,0.25,0.375,0,0,0,0,0.625,0.75,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(14,42)",0.01,3,2023-02-08 17:24:54.454000,111.926,5.382498046875,5511.678,49.2439468934832,c013n03,20.417,3.79322014094437,33.7444164176911,6.86405,3.136,13.8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.625,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,1,0.75,0.625,0.75,0.75,0.375,0.75,98.14453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.875,0.5,0.5,0.125,0.25,0.125,0.125
"RS(28,28)",0.1,10,2023-02-08 19:18:54.897000,1079.423,51.9450654296875,53191.747,49.2779447908744,c002n01,150.857,2.90416421179022,44.074642707995,53.99075,42.132,134.69125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.70703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(9,47)",0.01,15,2023-02-08 19:48:28.706000,1241.951,60.0025634765625,61442.625,49.4726643804788,c002n01,168.54,2.80887999169957,45.5697645959416,63.0117,49.964,155.04975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.25,0,0,0,1,1,1,0,0,0,0,0,0,0,0.125,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.70703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(28,28)",0.05,5,2023-02-08 18:07:06.502000,300.619,14.5538427734375,14903.135,49.5748272730599,c002n01,47.102,3.236396100552,39.5501650673008,15.7891,11.122,37.388125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.875,1,0.875,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0.125,0.125,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(28,28)",0.05,20,2023-02-08 23:29:19.238000,2223.629,108.01824609375,110610.684,49.7433177926714,c009n01,281.577,2.60675404556761,49.1032133306342,103.43975,90.312,277.727625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0.125,0,0.25,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,98.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"HEDGES(0.167,4)",0.1,5,2023-02-09 12:48:53.035000,2477.713,120.452986328125,123343.858,49.7813338348711,c002n01,324.872,2.69708547627884,47.4586367861804,154.2987,82.343,270.5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.875,0.75,0,0,0,0,0,0,0,0,0.625,0.625,0.625,0.5,0.375,0.375,0.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,94.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0.25,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS(9,47)",0.1,10,2023-02-08 19:07:01.427000,647.437,31.47506640625,32230.468,49.7816281738609,c002n01,90.278,2.86823858716541,44.6266919958351,32.34905,25.634,80.731625,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.70703125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.625,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
